currency,description,is_taxable,name,plan_id,price,url,accessed_on
USD,Plus applicable taxes and fees. Always lock to a bike rack in the system area. $25 fee applies to out-of-system area locking.,1,Single Ride,payment_plan_980,0.0,https://widget.socialbicycles.com/211/980,2019-04-15 22:23:15.614690
USD,Plus applicable taxes and fees. Lock to a bike rack keeping them out of the way of pedestrians and other vehicles.,1,Single Ride,payment_plan_1039,0.0,https://widget.socialbicycles.com/208/1039,2019-04-15 22:23:15.614690
USD,"We cannot currently accept applications in NYC through the JUMP Bikes app. To book bikes in NYC in the meantime, please use the UBER app.",1,Download and use the UBER app,payment_plan_995,0.0,https://widget.socialbicycles.com/206/995,2019-04-15 22:23:15.614690
USD,First ride paid in advance plus applicable taxes. Always lock to a bike rack in the system area. $25 fee applies to out-of-system area locking.,1,Single Ride,payment_plan_997,0.0,https://widget.socialbicycles.com/153/997,2019-04-15 22:23:15.614690
USD,"Always lock to a bike rack in the system area. $25 fee applies to out-of-system area locking.
",1,Monthly Plan,payment_plan_999,20.0,https://widget.socialbicycles.com/153/999,2019-04-15 22:23:15.614690
USD,*Plus applicable taxes and fees. Rider must have eligibility approved. Always lock to a bike rack in the system area. $25 fee applies to out-of-system area locking.,1,Student Plan 2.0,payment_plan_1123,30.0,https://widget.socialbicycles.com/165/1123,2019-04-15 22:23:15.614690
USD,Includes 1 hour of riding time per day. Use your hour however you like: one long trip or multiple short trips! All time prorated to the minute. Additional time billed at $4 per hour.,1,Monthly,payment_plan_852,30.0,https://widget.socialbicycles.com/165/852,2019-04-15 22:23:15.614690
USD,First ride paid in advance plus applicable taxes.  Always lock to a bike rack in the system area,1,Single Ride,payment_plan_854,0.0,https://widget.socialbicycles.com/165/854,2019-04-15 22:23:15.614690
USD,Plus applicable taxes and fees. Lock to a bike rack keeping them out of the way of pedestrians and other vehicles.,1,Single Ride,payment_plan_1065,0.0,https://widget.socialbicycles.com/262/1065,2019-04-15 22:23:15.614690
USD,Includes 1 hour of riding time per day.  Use your hour however you like: one long trip or multiple short trips!  All time prorated to the minute.  Additional time billed at $4 per hour,1,Monthly,payment_plan_849,30.0,https://widget.socialbicycles.com/144/849,2019-04-15 22:23:15.614690
USD,First ride paid in advance plus applicable taxes.  Always lock to a bike rack in the system area.,1,Single Ride,payment_plan_850,0.0,https://widget.socialbicycles.com/144/850,2019-04-15 22:23:15.614690
USD,Plus applicable taxes and fees.,1,Single Ride,payment_plan_1063,0.0,https://widget.socialbicycles.com/261/1063,2019-04-15 22:23:15.614690
USD,First ride paid in advance plus applicable taxes.  Always lock to a bike rack in the system area.,1,Single Ride,payment_plan_752,0.0,https://widget.socialbicycles.com/155/752,2019-04-15 22:23:15.614690
USD,Keep the bike for up to 24 hours with no extra fees.  ,0,24 Hour Rental,bcycle_kc_376,35.0,kc.bcycle.com,2019-04-15 22:23:15.614690
USD,$3 per 30 minutes.  ,0,Walk-Up Mobile Pass,bcycle_kc_459,3.0,kc.bcycle.com,2019-04-15 22:23:15.614690
USD,Bike share equity program.  $10 annual membership for individuals receiving needs-based services from a program partner.  ,0,Bike Share for All Program Membership,bcycle_kc_460,65.0,kc.bcycle.com,2019-04-15 22:23:15.614690
USD,31-Day BCycle membership plus RideKC bus pass. Unlimited bus rides and unlimited 60 minute bike trips.,0,Bike + Bus Pass,bcycle_kc_405,50.0,kc.bcycle.com,2019-04-15 22:23:15.614690
USD,"Unlimited 30 minute trips all day.  Ride from station to station, time limits start over with each checkout.  Additional time is $2 per 30 minutes. ",0,24 Hour Membership,bcycle_kc_114,7.0,kc.bcycle.com,2019-04-15 22:23:15.614690
USD,"Unlimited 60 minute trips all day.  Ride from station to station, time limits start over with each checkout.  Additional time is $2 per 30 minutes. ",0,Annual Membership,bcycle_kc_115,65.0,kc.bcycle.com,2019-04-15 22:23:15.614690
USD,"Unlimited 30 minute trips all week.  Ride from station to station, time limits start over with each checkout.  Additional time is $2 per 30 minutes.  ",0,7 Day Membership,bcycle_kc_116,15.0,kc.bcycle.com,2019-04-15 22:23:15.614690
USD,"Unlimited 30 minute trips for 31 days.  Ride from station to station, time limits start over with each checkout.  Additional time is $2 per 30 minutes. ",0,31 Day Membership,bcycle_kc_117,25.0,kc.bcycle.com,2019-04-15 22:23:15.614690
USD,,0,Fun Pass Online,bcycle_linkdayton_239,5.0,www.linkdayton.org,2019-04-15 22:23:15.614690
USD,,0,Annual Membership $15 OFF!!!,bcycle_linkdayton_240,55.0,www.linkdayton.org,2019-04-15 22:23:15.614690
USD,,0,Monthly Membership,bcycle_linkdayton_242,12.0,www.linkdayton.org,2019-04-15 22:23:15.614690
USD,,0,Annual Plus Membership,bcycle_linkdayton_353,110.0,www.linkdayton.org,2019-04-15 22:23:15.614690
USD,Unlock trip cost,1,Unlock Cost,unlock_cost,100.0,,2019-04-15 22:23:15.614690
USD,Cost per minutes,1,Trip Cost,trip_cost,15.0,,2019-04-15 22:23:15.614690
USD,Enjoy unlimited 60-minutes rides for a month! Rides longer than 60 minutes are subject to a usage fee of $3 per additional 60 minutes.,0,Madtown Monthly,bcycle_madison_306,15.0,madison.bcycle.com,2019-04-15 22:23:15.614690
USD,This pass gives you unlimited 30-minute rides for 24 hours. Rides longer than 30 minutes are subject to a usage fee of $3 per additional 30 minutes.,0,24-Hour Pass,bcycle_madison_82,6.0,madison.bcycle.com,2019-04-15 22:23:15.614690
USD,Get unlimited 30-minutes rides for a full year! Rides longer than 30 minutes are subject to a usage fee of $3 per additional 30 minutes.,0,Annual,bcycle_madison_84,65.0,madison.bcycle.com,2019-04-15 22:23:15.614690
USD,Weekly Membership includes unlimited trips lasting up to 60 minutes. $3 per each additional 30 minutes.,0,7 Day Pass,bcycle_mcallen_281,15.0,mcallen.bcycle.com,2019-04-15 22:23:15.614690
USD,Monthly Membership includes unlimited trips lasting up to 60 minutes. $3 per each additional 30 minutes.,0,30 Day Pass,bcycle_mcallen_282,30.0,mcallen.bcycle.com,2019-04-15 22:23:15.614690
USD,Annual Membership includes unlimited trips lasting up to 60 minutes. $3 per each additional 30 minutes.,0,Annual Membership,bcycle_mcallen_283,65.0,mcallen.bcycle.com,2019-04-15 22:23:15.614690
USD,24-Hour Membership includes unlimited trips lasting up to 60 minutes. $3 per each additional 30 minutes.,0,24-Hour Pass Online,bcycle_mcallen_484,6.0,mcallen.bcycle.com,2019-04-15 22:23:15.614690
USD,Single ride lasting up to 60 minutes. $3 per each additional 30 minutes.,0,1-Hour Pass,bcycle_mcallen_506,2.0,mcallen.bcycle.com,2019-04-15 22:23:15.614690
USD,,0,Single Ride (Kiosk)_deleted,bcycle_lametro_241,1.75,bikeshare.metro.net,2019-04-15 22:23:15.614690
USD,Monthly Pass (TapForce),0,Monthly Pass,bcycle_lametro_2310108,17.0,bikeshare.metro.net,2019-04-15 22:23:15.614690
USD,Annual Pass (TapForce),0,Annual Pass,bcycle_lametro_2310109,150.0,bikeshare.metro.net,2019-04-15 22:23:15.614690
USD,Single Ride Pass (TapForce),0,Pay-Per-Ride Pass,bcycle_lametro_2310110,0.0,bikeshare.metro.net,2019-04-15 22:23:15.614690
USD,Day Pass (TapForce),0,Day Pass,bcycle_lametro_2310111,5.0,bikeshare.metro.net,2019-04-15 22:23:15.614690
USD,Post TAP migration 2.0403a9a02-d641-4156-a395-51985372e04e,0,Tap rides 2ec9f6ef-cc4c-4d6e-b2b7-f930ac42cdd5,bcycle_lametro_2310113,60.0,bikeshare.metro.net,2019-04-15 22:23:15.614690
USD,,0,Metro Bike Share Flex Pass,bcycle_lametro_2310114,40.0,bikeshare.metro.net,2019-04-15 22:23:15.614690
USD,$5 24 Hour Membership - First hour of each ride included!,0,24-Hour,bcycle_nashville_124,5.0,nashville.bcycle.com,2019-04-15 22:23:15.614690
USD,$10 7-Day Membership - First hour of each ride included!,0,7-Day,bcycle_nashville_126,10.0,nashville.bcycle.com,2019-04-15 22:23:15.614690
USD,$15 30-Day Membership - First hour of each ride included!,0,30-Day,bcycle_nashville_127,15.0,nashville.bcycle.com,2019-04-15 22:23:15.614690
USD,$5 Annual Membership - First hour of each ride included!,0,Annual,bcycle_nashville_128,50.0,nashville.bcycle.com,2019-04-15 22:23:15.614690
USD,Pass for one 30 minute ride. Usage fees of $3.50/30 minutes. Rides may be over 30 minutes long but will incur usage fees. Receive a text each time a bike is successfully returned. ,0,one 30 minute ride,bcycle_spokies_367,3.5,https://spokies.bcycle.com,2019-04-15 22:23:15.614690
USD,"Gift an Annual Pass. Purchaser will be sent a promo code the next business day, for a free Annual Pass. Share code to gift a Pass to another. Each promotional code may only be used once. Usage fees of $1.75 still apply to all rides over one hour duration.",0,Gift Annual,bcycle_spokies_359,70.0,https://spokies.bcycle.com,2019-04-15 22:23:15.614690
USD,"Access the system for 48 hours for an unlimited number of 1-hour rides. Rides over one hour incur usage fees at $1.75/half hour. App, phone, or credit card. Receive text each time a bike is returned.",0,"2 day pass, one hour rides",bcycle_spokies_349,9.0,https://spokies.bcycle.com,2019-04-15 22:23:15.614690
USD,"Unlimited # of 3-hour rides. Rides over 3 hours incur usage fees of 10 cents per minute. Access for 24 hours. App, phone, or credit card to check out a bike. Text sent each time a bike is returned.",0,Explorer's Pass online,bcycle_spokies_566,9.0,https://spokies.bcycle.com,2019-04-15 22:23:15.614690
USD,"$1 to check out bike, then 0.10 per minute",0,$1 ride test,bcycle_spokies_557,1.0,https://spokies.bcycle.com,2019-04-15 22:23:15.614690
USD,"$5 month, includes unlimited number of 15 minute rides, usage fees charged are 10 cents per minute.",0,$5 month test,bcycle_spokies_558,5.0,https://spokies.bcycle.com,2019-04-15 22:23:15.614690
USD,"Access the system 365 days. Take an unlimited number of 1-hour rides. Rides over an hour incur usage fees of $1.75/half hour. Check out bikes any time with the B-cycle App, phone, credit card, or FOB.",0,Annual,bcycle_spokies_321,70.0,https://spokies.bcycle.com,2019-04-15 22:23:15.614690
USD,"Allows  30 days of acecss. Unlimited number of 1 hour rides. Rides over an hour incur usage fees of $1.75/half hour. Check out bikes with the B-cycle App, phone, or credit card. Fob is mailed by request to local address. ",0,Monthly/Recurring optional,bcycle_spokies_322,9.95,https://spokies.bcycle.com,2019-04-15 22:23:15.614690
USD,"$10 for unlimited 60-min rides in a 24-hr period.  Rides lasting more than 60-min will accrue an add'l $5 fee each time the 60-min threshold is obtained until bike is locked.  Sales tax applies.
",0,24 hour membership,bcycle_coloradosprings_438,10.82,pikeride.org,2019-04-15 22:23:15.614690
USD,$15 for unlimited 60 min-rides for a month.  Rides lasting more than 60-min will accrue an add'l $5 fee each time the 60-min threshold is obtained until bike is locked.  State and local taxes apply.,0,Monthly Pass,bcycle_coloradosprings_440,16.24,pikeride.org,2019-04-15 22:23:15.614690
USD,$90 for unlimited 60-min rides for a year!  Rides lasting more than 60-min will accrue an add'l $5 fee each time the 60-min threshold is obtained until bike is locked.  Sales tax applies.,0,Annual Membership,bcycle_coloradosprings_441,97.43,pikeride.org,2019-04-15 22:23:15.614690
USD,30-min of ride time for $2!  Rides lasting more than 30-min will accrue an add'l $5 fee each time the 60-min threshold is obtained until bike is locked.  State and local tax applies.,0,30 Min Single Ride,bcycle_coloradosprings_445,2.17,pikeride.org,2019-04-15 22:23:15.614690
USD,,0,24-Hour,bcycle_rapidcity_193,5.0,rapidcity.bcycle.com,2019-04-15 22:23:15.614690
USD,,0,7-Day,bcycle_rapidcity_194,15.0,rapidcity.bcycle.com,2019-04-15 22:23:15.614690
USD,,0,Annual,bcycle_rapidcity_195,65.0,rapidcity.bcycle.com,2019-04-15 22:23:15.614690
USD,"$55 a year, $0.01/minute to ride. Valid for 12 months.",1,Annual Pass,payment_plan_314,55.0,https://widget.socialbicycles.com/78/314,2019-04-15 22:23:15.614690
USD,"$9.00 for up to 4 riders, $0.10/ min per bike. Valid for 48 hours.",1,Group Pass,payment_plan_1045,9.0,https://widget.socialbicycles.com/78/1045,2019-04-15 22:23:15.614690
USD,"$3.00 to start, $0.10/ min per bike. Valid for 48 hours.",1,2-Day Pass,payment_plan_1044,3.0,https://widget.socialbicycles.com/78/1044,2019-04-15 22:23:15.614690
USD,,1,UB Pass,payment_plan_1047,10.0,https://widget.socialbicycles.com/78/1047,2019-04-15 22:23:15.614690
USD,,1,M&T Annual,payment_plan_588,0.0,https://widget.socialbicycles.com/78/588,2019-04-15 22:23:15.614690
USD,"No annual commitment, includes 90 minutes of riding time per day",1,MONTHLY PASS SUBSCRIPTION,payment_plan_547,15.0,https://widget.socialbicycles.com/31/547,2019-04-15 22:23:15.614690
USD,"Requires an annual commitment, includes 90 minutes of riding time per day.",1,ANNUAL PASS,payment_plan_548,10.0,https://widget.socialbicycles.com/31/548,2019-04-15 22:23:15.614690
USD,Relay Bike Share offers reduced membership pricing for community members that receive SNAP benefits. Our goal is to empower low income families to have an equal opportunity for alternative modes of transportation. The Relay Bike Share SNAP Pass price is for residents of Atlanta who are 18 years or older and live in an income qualifying household.,1,SNAP PASS SUBSCRIPTION,payment_plan_551,5.0,https://widget.socialbicycles.com/31/551,2019-04-15 22:23:15.614690
USD,"Student Plan Currently Applies to: AUC universities, Emory, GSU, Georgia Tech, Morris Brown University, Oglethorpe University, & SCAD. Enter your @(university).edu email to receive the discounted subscription pass email confirmation.",1,STUDENT PASS SUBSCRIPTION,payment_plan_550,7.5,https://widget.socialbicycles.com/31/550,2019-04-15 22:23:15.614690
USD,"For $3.50 the Pay As You Go plan comes with 30 minutes of ride time and expires after 24 hours. Rides are billed $0.15/minute after your included 30 minutes. Multiple bikes are always billed at $0.15/minute.

More frequent riders may want to get a Monthly Membership, which will give you 90 minutes/day for $15/month.",1,PAY AS YOU GO,payment_plan_549,3.5,https://widget.socialbicycles.com/31/549,2019-04-15 22:23:15.614690
USD,,0,3 Day Pass Online,bcycle_rtcbikeshare_451,10.0,rtcbikeshare.bcycle.com,2019-04-15 22:23:15.614690
USD,,0,30 Day Pass,bcycle_rtcbikeshare_329,15.0,rtcbikeshare.bcycle.com,2019-04-15 22:23:15.614690
USD,,0,24 Hour Pass Online,bcycle_rtcbikeshare_374,5.0,rtcbikeshare.bcycle.com,2019-04-15 22:23:15.614690
USD,Annual Membership includes unlimited trips lasting up to 60 minutes. $2 per each additional 30 minutes.,0,Annual ,bcycle_sanantonio_62,100.0,swellcycle.bcycle.com,2019-04-15 22:23:15.614690
USD,24-Hour Access Pass includes unlimited trips lasting up to 60 minutes. $2 per each additional 30 minutes. ,0,24-Hour Online,bcycle_sanantonio_64,12.0,swellcycle.bcycle.com,2019-04-15 22:23:15.614690
USD,Monthly Membership includes unlimited trips lasting up to 60 minutes. $2 per each additional 30 minutes.,0,Monthly,bcycle_sanantonio_318,18.0,swellcycle.bcycle.com,2019-04-15 22:23:15.614690
USD,One Trip Access Pass includes one trip lasting up to 30 minutes. $3 per each additional 30 minutes.,0,One Trip,bcycle_sanantonio_462,3.0,swellcycle.bcycle.com,2019-04-15 22:23:15.614690
USD,Cycling for Good annual membership in partnership with Earn A Bike with 1/2 going to EAB.,0,Cycling for Good ,bcycle_sanantonio_379,125.0,swellcycle.bcycle.com,2019-04-15 22:23:15.614690
USD,,0,24 Hour - Web,bcycle_catbike_165,5.0,catbike.bcycle.com,2019-04-15 22:23:15.614690
USD,,0,7 Day,bcycle_catbike_166,20.0,catbike.bcycle.com,2019-04-15 22:23:15.614690
USD,,0,Annual,bcycle_catbike_167,60.0,catbike.bcycle.com,2019-04-15 22:23:15.614690
USD,This plan will renew until the auto-renewal setting is changed or subscription is canceled by Rider. This plan includes 60 minutes of rental time each calendar day for 30 days. Additional minutes and multiple bikes are charged at the Pay As You Go rate of $8/hour prorated by the minute. All other fees and credits are described in the Rental Policy. Thank you for riding SoBi Long Beach.,1,Monthly,payment_plan_544,15.0,https://widget.socialbicycles.com/33/544,2019-04-15 22:23:15.614690
USD,Down for the Day?  Take advantage of our pro-rated hourly plan for only $8 an hour! ,1,Hourly,payment_plan_141,0.0,https://widget.socialbicycles.com/33/141,2019-04-15 22:23:15.614690
USD,,0,Annual,bcycle_spartanburg_85,30.0,spartanburg.bcycle.com,2019-04-15 22:23:15.614690
USD,,0,30 Day,bcycle_spartanburg_87,15.0,spartanburg.bcycle.com,2019-04-15 22:23:15.614690
USD,,0,24 Hour Online,bcycle_spartanburg_153,5.0,spartanburg.bcycle.com,2019-04-15 22:23:15.614690
USD,,0,Student Annual ,bcycle_spartanburg_154,20.0,spartanburg.bcycle.com,2019-04-15 22:23:15.614690
USD,Unlock any bike for $2.00. Ride as long as you like for .10 cents per minute.  ,0,Single Use ,bcycle_startbike_561,2.0,startbikejh.com,2019-04-15 22:23:15.614690
USD,Unlimited 60 minute rides. Rides lasting longer than 60 minutes = .10 cents per minute overage fee. Pass is valid for 24-hours from start of first ride. ,0,Day Pass,bcycle_startbike_409,8.0,startbikejh.com,2019-04-15 22:23:15.614690
USD,"Unlimited 60 minute rides. Rides lasting longer than 60 minutes = .10 cents per minute overage fee. Pass is good for one year from purchase date.


",0,Annual Pass,bcycle_startbike_412,35.0,startbikejh.com,2019-04-15 22:23:15.614690
USD,"Washburn University and Washburn Technical Institute ID holders - students, faculty, and staff. ",1,Washburn,payment_plan_114,20.0,https://widget.socialbicycles.com/37/114,2019-04-15 22:23:15.614690
USD,,1,Annual,payment_plan_116,25.0,https://widget.socialbicycles.com/37/116,2019-04-15 22:23:15.614690
USD,,1,Pay As You Go,payment_plan_117,0.0,https://widget.socialbicycles.com/37/117,2019-04-15 22:23:15.614690
USD,Monthly payment plan with automatic renewal,1,Monthly,payment_plan_115,5.0,https://widget.socialbicycles.com/37/115,2019-04-15 22:23:15.614690
USD,,1,UVA 1 Month Plan,payment_plan_771,5.0,https://widget.socialbicycles.com/28/771,2019-04-15 22:23:15.614690
USD,,1,6 Month Plan ,payment_plan_777,40.0,https://widget.socialbicycles.com/28/777,2019-04-15 22:23:15.614690
USD,,1,UVa Semester (UVa E-Mail Required),payment_plan_104,30.0,https://widget.socialbicycles.com/28/104,2019-04-15 22:23:15.614690
USD,,1,UVa Annual Membership (UVa E-Mail Required),payment_plan_80,60.0,https://widget.socialbicycles.com/28/80,2019-04-15 22:23:15.614690
USD,Hourly pay as you go plan with charges prorated to the minute.  Prepay first 60 minutes of use ($3).,1,Hourly Plan,payment_plan_157,0.0,https://widget.socialbicycles.com/28/157,2019-04-15 22:23:15.614690
USD,,1,Annual Membership,payment_plan_83,80.0,https://widget.socialbicycles.com/28/83,2019-04-15 22:23:15.614690
